id,href,name,detail,type1,type2
849,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),Toxtricity,Amped Form,Electric,Poison
849,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),Toxtricity,Low Key Form,Electric,Poison
850,https://bulbapedia.bulbagarden.net/wiki/Sizzlipede_(Pok%C3%A9mon),Sizzlipede,,Fire,Bug
851,https://bulbapedia.bulbagarden.net/wiki/Centiskorch_(Pok%C3%A9mon),Centiskorch,,Fire,Bug
852,https://bulbapedia.bulbagarden.net/wiki/Clobbopus_(Pok%C3%A9mon),Clobbopus,,Fighting,
853,https://bulbapedia.bulbagarden.net/wiki/Grapploct_(Pok%C3%A9mon),Grapploct,,Fighting,
854,https://bulbapedia.bulbagarden.net/wiki/Sinistea_(Pok%C3%A9mon),Sinistea,,Ghost,
855,https://bulbapedia.bulbagarden.net/wiki/Polteageist_(Pok%C3%A9mon),Polteageist,,Ghost,
856,https://bulbapedia.bulbagarden.net/wiki/Hatenna_(Pok%C3%A9mon),Hatenna,,Psychic,
857,https://bulbapedia.bulbagarden.net/wiki/Hattrem_(Pok%C3%A9mon),Hattrem,,Psychic,
858,https://bulbapedia.bulbagarden.net/wiki/Hatterene_(Pok%C3%A9mon),Hatterene,,Psychic,Fairy
859,https://bulbapedia.bulbagarden.net/wiki/Impidimp_(Pok%C3%A9mon),Impidimp,,Dark,Fairy
860,https://bulbapedia.bulbagarden.net/wiki/Morgrem_(Pok%C3%A9mon),Morgrem,,Dark,Fairy
861,https://bulbapedia.bulbagarden.net/wiki/Grimmsnarl_(Pok%C3%A9mon),Grimmsnarl,,Dark,Fairy
862,https://bulbapedia.bulbagarden.net/wiki/Obstagoon_(Pok%C3%A9mon),Obstagoon,,Dark,Normal
863,https://bulbapedia.bulbagarden.net/wiki/Perrserker_(Pok%C3%A9mon),Perrserker,,Steel,
864,https://bulbapedia.bulbagarden.net/wiki/Cursola_(Pok%C3%A9mon),Cursola,,Ghost,
865,https://bulbapedia.bulbagarden.net/wiki/Sirfetch%27d_(Pok%C3%A9mon),Sirfetch'd,,Fighting,
866,https://bulbapedia.bulbagarden.net/wiki/Mr._Rime_(Pok%C3%A9mon),Mr. Rime,,Ice,Psychic
867,https://bulbapedia.bulbagarden.net/wiki/Runerigus_(Pok%C3%A9mon),Runerigus,,Ground,Ghost
868,https://bulbapedia.bulbagarden.net/wiki/Milcery_(Pok%C3%A9mon),Milcery,,Fairy,
869,https://bulbapedia.bulbagarden.net/wiki/Alcremie_(Pok%C3%A9mon),Alcremie,Vanilla Cream,Fairy,
870,https://bulbapedia.bulbagarden.net/wiki/Falinks_(Pok%C3%A9mon),Falinks,,Fighting,
871,https://bulbapedia.bulbagarden.net/wiki/Pincurchin_(Pok%C3%A9mon),Pincurchin,,Electric,
872,https://bulbapedia.bulbagarden.net/wiki/Snom_(Pok%C3%A9mon),Snom,,Ice,Bug
873,https://bulbapedia.bulbagarden.net/wiki/Frosmoth_(Pok%C3%A9mon),Frosmoth,,Ice,Bug
874,https://bulbapedia.bulbagarden.net/wiki/Stonjourner_(Pok%C3%A9mon),Stonjourner,,Rock,
875,https://bulbapedia.bulbagarden.net/wiki/Eiscue_(Pok%C3%A9mon),Eiscue,Ice Face,Ice,
875,https://bulbapedia.bulbagarden.net/wiki/Eiscue_(Pok%C3%A9mon),Eiscue,Noice Face,Ice,
876,https://bulbapedia.bulbagarden.net/wiki/Indeedee_(Pok%C3%A9mon),Indeedee,Male,Psychic,Normal
876,https://bulbapedia.bulbagarden.net/wiki/Indeedee_(Pok%C3%A9mon),Indeedee,Female,Psychic,Normal
877,https://bulbapedia.bulbagarden.net/wiki/Morpeko_(Pok%C3%A9mon),Morpeko,Full Belly Mode,Electric,Dark
877,https://bulbapedia.bulbagarden.net/wiki/Morpeko_(Pok%C3%A9mon),Morpeko,Hangry Mode,Electric,Dark
878,https://bulbapedia.bulbagarden.net/wiki/Cufant_(Pok%C3%A9mon),Cufant,,Steel,
879,https://bulbapedia.bulbagarden.net/wiki/Copperajah_(Pok%C3%A9mon),Copperajah,,Steel,
880,https://bulbapedia.bulbagarden.net/wiki/Dracozolt_(Pok%C3%A9mon),Dracozolt,,Electric,Dragon
881,https://bulbapedia.bulbagarden.net/wiki/Arctozolt_(Pok%C3%A9mon),Arctozolt,,Electric,Ice
882,https://bulbapedia.bulbagarden.net/wiki/Dracovish_(Pok%C3%A9mon),Dracovish,,Water,Dragon
883,https://bulbapedia.bulbagarden.net/wiki/Arctovish_(Pok%C3%A9mon),Arctovish,,Water,Ice
884,https://bulbapedia.bulbagarden.net/wiki/Duraludon_(Pok%C3%A9mon),Duraludon,,Steel,Dragon
885,https://bulbapedia.bulbagarden.net/wiki/Dreepy_(Pok%C3%A9mon),Dreepy,,Dragon,Ghost
886,https://bulbapedia.bulbagarden.net/wiki/Drakloak_(Pok%C3%A9mon),Drakloak,,Dragon,Ghost
887,https://bulbapedia.bulbagarden.net/wiki/Dragapult_(Pok%C3%A9mon),Dragapult,,Dragon,Ghost
888,https://bulbapedia.bulbagarden.net/wiki/Zacian_(Pok%C3%A9mon),Zacian,Hero of Many Battles,Fairy,
888,https://bulbapedia.bulbagarden.net/wiki/Zacian_(Pok%C3%A9mon),Zacian,Crowned Sword,Fairy,Steel
889,https://bulbapedia.bulbagarden.net/wiki/Zamazenta_(Pok%C3%A9mon),Zamazenta,Hero of Many Battles,Fighting,
889,https://bulbapedia.bulbagarden.net/wiki/Zamazenta_(Pok%C3%A9mon),Zamazenta,Crowned Shield,Fighting,Steel
890,https://bulbapedia.bulbagarden.net/wiki/Eternatus_(Pok%C3%A9mon),Eternatus,,Poison,Dragon
891,https://bulbapedia.bulbagarden.net/wiki/Kubfu_(Pok%C3%A9mon),Kubfu,,Fighting,
892,https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon),Urshifu,Single Strike Style,Fighting,Dark
892,https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon),Urshifu,Rapid Strike Style,Fighting,Water
893,https://bulbapedia.bulbagarden.net/wiki/Zarude_(Pok%C3%A9mon),Zarude,,Dark,Grass
894,https://bulbapedia.bulbagarden.net/wiki/Regieleki_(Pok%C3%A9mon),Regieleki,,Electric,
895,https://bulbapedia.bulbagarden.net/wiki/Regidrago_(Pok%C3%A9mon),Regidrago,,Dragon,
896,https://bulbapedia.bulbagarden.net/wiki/Glastrier_(Pok%C3%A9mon),Glastrier,,Ice,
897,https://bulbapedia.bulbagarden.net/wiki/Spectrier_(Pok%C3%A9mon),Spectrier,,Ghost,
898,https://bulbapedia.bulbagarden.net/wiki/Calyrex_(Pok%C3%A9mon),Calyrex,,Psychic,Grass
898,https://bulbapedia.bulbagarden.net/wiki/Calyrex_(Pok%C3%A9mon),Calyrex,Ice Rider,Psychic,Ice
898,https://bulbapedia.bulbagarden.net/wiki/Calyrex_(Pok%C3%A9mon),Calyrex,Shadow Rider,Psychic,Ghost
899,https://bulbapedia.bulbagarden.net/wiki/Wyrdeer_(Pok%C3%A9mon),Wyrdeer,,Normal,Psychic
900,https://bulbapedia.bulbagarden.net/wiki/Kleavor_(Pok%C3%A9mon),Kleavor,,Bug,Rock
901,https://bulbapedia.bulbagarden.net/wiki/Ursaluna_(Pok%C3%A9mon),Ursaluna,,Ground,Normal
902,https://bulbapedia.bulbagarden.net/wiki/Basculegion_(Pok%C3%A9mon),Basculegion,Male,Water,Ghost
902,https://bulbapedia.bulbagarden.net/wiki/Basculegion_(Pok%C3%A9mon),Basculegion,Female,Water,Ghost
903,https://bulbapedia.bulbagarden.net/wiki/Sneasler_(Pok%C3%A9mon),Sneasler,,Fighting,Poison
904,https://bulbapedia.bulbagarden.net/wiki/Overqwil_(Pok%C3%A9mon),Overqwil,,Dark,Poison
905,https://bulbapedia.bulbagarden.net/wiki/Enamorus_(Pok%C3%A9mon),Enamorus,Incarnate Forme,Fairy,Flying
905,https://bulbapedia.bulbagarden.net/wiki/Enamorus_(Pok%C3%A9mon),Enamorus,Therian Forme,Fairy,Flying
906,https://bulbapedia.bulbagarden.net/wiki/Sprigatito_(Pok%C3%A9mon),Sprigatito,,Grass,
907,https://bulbapedia.bulbagarden.net/wiki/Floragato_(Pok%C3%A9mon),Floragato,,Grass,
908,https://bulbapedia.bulbagarden.net/wiki/Meowscarada_(Pok%C3%A9mon),Meowscarada,,Grass,Dark
909,https://bulbapedia.bulbagarden.net/wiki/Fuecoco_(Pok%C3%A9mon),Fuecoco,,Fire,
910,https://bulbapedia.bulbagarden.net/wiki/Crocalor_(Pok%C3%A9mon),Crocalor,,Fire,
911,https://bulbapedia.bulbagarden.net/wiki/Skeledirge_(Pok%C3%A9mon),Skeledirge,,Fire,Ghost
912,https://bulbapedia.bulbagarden.net/wiki/Quaxly_(Pok%C3%A9mon),Quaxly,,Water,
913,https://bulbapedia.bulbagarden.net/wiki/Quaxwell_(Pok%C3%A9mon),Quaxwell,,Water,
914,https://bulbapedia.bulbagarden.net/wiki/Quaquaval_(Pok%C3%A9mon),Quaquaval,,Water,Fighting
915,https://bulbapedia.bulbagarden.net/wiki/Lechonk_(Pok%C3%A9mon),Lechonk,,Normal,
916,https://bulbapedia.bulbagarden.net/wiki/Oinkologne_(Pok%C3%A9mon),Oinkologne,,Normal,
917,https://bulbapedia.bulbagarden.net/wiki/Tarountula_(Pok%C3%A9mon),Tarountula,,Bug,
918,https://bulbapedia.bulbagarden.net/wiki/Spidops_(Pok%C3%A9mon),Spidops,,Bug,
919,https://bulbapedia.bulbagarden.net/wiki/Nymble_(Pok%C3%A9mon),Nymble,,Bug,
920,https://bulbapedia.bulbagarden.net/wiki/Lokix_(Pok%C3%A9mon),Lokix,,Bug,Dark
921,https://bulbapedia.bulbagarden.net/wiki/Pawmi_(Pok%C3%A9mon),Pawmi,,Electric,
922,https://bulbapedia.bulbagarden.net/wiki/Pawmo_(Pok%C3%A9mon),Pawmo,,Electric,Fighting
923,https://bulbapedia.bulbagarden.net/wiki/Pawmot_(Pok%C3%A9mon),Pawmot,,Electric,Fighting
924,https://bulbapedia.bulbagarden.net/wiki/Tandemaus_(Pok%C3%A9mon),Tandemaus,,Normal,
925,https://bulbapedia.bulbagarden.net/wiki/Maushold_(Pok%C3%A9mon),Maushold,,Normal,
926,https://bulbapedia.bulbagarden.net/wiki/Fidough_(Pok%C3%A9mon),Fidough,,Fairy,
927,https://bulbapedia.bulbagarden.net/wiki/Dachsbun_(Pok%C3%A9mon),Dachsbun,,Fairy,
928,https://bulbapedia.bulbagarden.net/wiki/Smoliv_(Pok%C3%A9mon),Smoliv,,Grass,Normal
929,https://bulbapedia.bulbagarden.net/wiki/Dolliv_(Pok%C3%A9mon),Dolliv,,Grass,Normal
930,https://bulbapedia.bulbagarden.net/wiki/Arboliva_(Pok%C3%A9mon),Arboliva,,Grass,Normal
931,https://bulbapedia.bulbagarden.net/wiki/Squawkabilly_(Pok%C3%A9mon),Squawkabilly,,Normal,Flying
932,https://bulbapedia.bulbagarden.net/wiki/Nacli_(Pok%C3%A9mon),Nacli,,Rock,
933,https://bulbapedia.bulbagarden.net/wiki/Naclstack_(Pok%C3%A9mon),Naclstack,,Rock,
934,https://bulbapedia.bulbagarden.net/wiki/Garganacl_(Pok%C3%A9mon),Garganacl,,Rock,
935,https://bulbapedia.bulbagarden.net/wiki/Charcadet_(Pok%C3%A9mon),Charcadet,,Fire,
936,https://bulbapedia.bulbagarden.net/wiki/Armarouge_(Pok%C3%A9mon),Armarouge,,Fire,Psychic
937,https://bulbapedia.bulbagarden.net/wiki/Ceruledge_(Pok%C3%A9mon),Ceruledge,,Fire,Ghost
938,https://bulbapedia.bulbagarden.net/wiki/Tadbulb_(Pok%C3%A9mon),Tadbulb,,Electric,
939,https://bulbapedia.bulbagarden.net/wiki/Bellibolt_(Pok%C3%A9mon),Bellibolt,,Electric,
940,https://bulbapedia.bulbagarden.net/wiki/Wattrel_(Pok%C3%A9mon),Wattrel,,Electric,Flying
941,https://bulbapedia.bulbagarden.net/wiki/Kilowattrel_(Pok%C3%A9mon),Kilowattrel,,Electric,Flying
942,https://bulbapedia.bulbagarden.net/wiki/Maschiff_(Pok%C3%A9mon),Maschiff,,Dark,
943,https://bulbapedia.bulbagarden.net/wiki/Mabosstiff_(Pok%C3%A9mon),Mabosstiff,,Dark,
944,https://bulbapedia.bulbagarden.net/wiki/Shroodle_(Pok%C3%A9mon),Shroodle,,Poison,Normal
945,https://bulbapedia.bulbagarden.net/wiki/Grafaiai_(Pok%C3%A9mon),Grafaiai,,Poison,Normal
946,https://bulbapedia.bulbagarden.net/wiki/Bramblin_(Pok%C3%A9mon),Bramblin,,Grass,Ghost
947,https://bulbapedia.bulbagarden.net/wiki/Brambleghast_(Pok%C3%A9mon),Brambleghast,,Grass,Ghost
948,https://bulbapedia.bulbagarden.net/wiki/Toedscool_(Pok%C3%A9mon),Toedscool,,Ground,Grass
949,https://bulbapedia.bulbagarden.net/wiki/Toedscruel_(Pok%C3%A9mon),Toedscruel,,Ground,Grass
950,https://bulbapedia.bulbagarden.net/wiki/Klawf_(Pok%C3%A9mon),Klawf,,Rock,
951,https://bulbapedia.bulbagarden.net/wiki/Capsakid_(Pok%C3%A9mon),Capsakid,,Grass,
952,https://bulbapedia.bulbagarden.net/wiki/Scovillain_(Pok%C3%A9mon),Scovillain,,Grass,Fire
953,https://bulbapedia.bulbagarden.net/wiki/Rellor_(Pok%C3%A9mon),Rellor,,Bug,
954,https://bulbapedia.bulbagarden.net/wiki/Rabsca_(Pok%C3%A9mon),Rabsca,,Bug,Psychic
955,https://bulbapedia.bulbagarden.net/wiki/Flittle_(Pok%C3%A9mon),Flittle,,Psychic,
956,https://bulbapedia.bulbagarden.net/wiki/Espathra_(Pok%C3%A9mon),Espathra,,Psychic,
957,https://bulbapedia.bulbagarden.net/wiki/Tinkatink_(Pok%C3%A9mon),Tinkatink,,Fairy,Steel
958,https://bulbapedia.bulbagarden.net/wiki/Tinkatuff_(Pok%C3%A9mon),Tinkatuff,,Fairy,Steel
959,https://bulbapedia.bulbagarden.net/wiki/Tinkaton_(Pok%C3%A9mon),Tinkaton,,Fairy,Steel
960,https://bulbapedia.bulbagarden.net/wiki/Wiglett_(Pok%C3%A9mon),Wiglett,,Water,
961,https://bulbapedia.bulbagarden.net/wiki/Wugtrio_(Pok%C3%A9mon),Wugtrio,,Water,
962,https://bulbapedia.bulbagarden.net/wiki/Bombirdier_(Pok%C3%A9mon),Bombirdier,,Flying,Dark
963,https://bulbapedia.bulbagarden.net/wiki/Finizen_(Pok%C3%A9mon),Finizen,,Water,
964,https://bulbapedia.bulbagarden.net/wiki/Palafin_(Pok%C3%A9mon),Palafin,Zero Form,Water,
964,https://bulbapedia.bulbagarden.net/wiki/Palafin_(Pok%C3%A9mon),Palafin,Hero Form,Water,
965,https://bulbapedia.bulbagarden.net/wiki/Varoom_(Pok%C3%A9mon),Varoom,,Steel,Poison
966,https://bulbapedia.bulbagarden.net/wiki/Revavroom_(Pok%C3%A9mon),Revavroom,,Steel,Poison
967,https://bulbapedia.bulbagarden.net/wiki/Cyclizar_(Pok%C3%A9mon),Cyclizar,,Dragon,Normal
968,https://bulbapedia.bulbagarden.net/wiki/Orthworm_(Pok%C3%A9mon),Orthworm,,Steel,
969,https://bulbapedia.bulbagarden.net/wiki/Glimmet_(Pok%C3%A9mon),Glimmet,,Rock,Poison
970,https://bulbapedia.bulbagarden.net/wiki/Glimmora_(Pok%C3%A9mon),Glimmora,,Rock,Poison
971,https://bulbapedia.bulbagarden.net/wiki/Greavard_(Pok%C3%A9mon),Greavard,,Ghost,
972,https://bulbapedia.bulbagarden.net/wiki/Houndstone_(Pok%C3%A9mon),Houndstone,,Ghost,
973,https://bulbapedia.bulbagarden.net/wiki/Flamigo_(Pok%C3%A9mon),Flamigo,,Flying,Fighting
974,https://bulbapedia.bulbagarden.net/wiki/Cetoddle_(Pok%C3%A9mon),Cetoddle,,Ice,
975,https://bulbapedia.bulbagarden.net/wiki/Cetitan_(Pok%C3%A9mon),Cetitan,,Ice,
976,https://bulbapedia.bulbagarden.net/wiki/Veluza_(Pok%C3%A9mon),Veluza,,Water,Psychic
977,https://bulbapedia.bulbagarden.net/wiki/Dondozo_(Pok%C3%A9mon),Dondozo,,Water,
978,https://bulbapedia.bulbagarden.net/wiki/Tatsugiri_(Pok%C3%A9mon),Tatsugiri,Curly Form,Dragon,Water
978,https://bulbapedia.bulbagarden.net/wiki/Tatsugiri_(Pok%C3%A9mon),Tatsugiri,Droopy Form,Dragon,Water
978,https://bulbapedia.bulbagarden.net/wiki/Tatsugiri_(Pok%C3%A9mon),Tatsugiri,Stretchy Form,Dragon,Water
979,https://bulbapedia.bulbagarden.net/wiki/Annihilape_(Pok%C3%A9mon),Annihilape,,Fighting,Ghost
980,https://bulbapedia.bulbagarden.net/wiki/Clodsire_(Pok%C3%A9mon),Clodsire,,Poison,Ground
981,https://bulbapedia.bulbagarden.net/wiki/Farigiraf_(Pok%C3%A9mon),Farigiraf,,Normal,Psychic
982,https://bulbapedia.bulbagarden.net/wiki/Dudunsparce_(Pok%C3%A9mon),Dudunsparce,,Normal,
983,https://bulbapedia.bulbagarden.net/wiki/Kingambit_(Pok%C3%A9mon),Kingambit,,Dark,Steel
984,https://bulbapedia.bulbagarden.net/wiki/Great_Tusk_(Pok%C3%A9mon),Great Tusk,,Ground,Fighting
985,https://bulbapedia.bulbagarden.net/wiki/Scream_Tail_(Pok%C3%A9mon),Scream Tail,,Fairy,Psychic
986,https://bulbapedia.bulbagarden.net/wiki/Brute_Bonnet_(Pok%C3%A9mon),Brute Bonnet,,Grass,Dark
987,https://bulbapedia.bulbagarden.net/wiki/Flutter_Mane_(Pok%C3%A9mon),Flutter Mane,,Ghost,Fairy
988,https://bulbapedia.bulbagarden.net/wiki/Slither_Wing_(Pok%C3%A9mon),Slither Wing,,Bug,Fighting
989,https://bulbapedia.bulbagarden.net/wiki/Sandy_Shocks_(Pok%C3%A9mon),Sandy Shocks,,Electric,Ground
990,https://bulbapedia.bulbagarden.net/wiki/Iron_Treads_(Pok%C3%A9mon),Iron Treads,,Ground,Steel
991,https://bulbapedia.bulbagarden.net/wiki/Iron_Bundle_(Pok%C3%A9mon),Iron Bundle,,Ice,Water
992,https://bulbapedia.bulbagarden.net/wiki/Iron_Hands_(Pok%C3%A9mon),Iron Hands,,Fighting,Electric
993,https://bulbapedia.bulbagarden.net/wiki/Iron_Jugulis_(Pok%C3%A9mon),Iron Jugulis,,Dark,Flying
994,https://bulbapedia.bulbagarden.net/wiki/Iron_Moth_(Pok%C3%A9mon),Iron Moth,,Fire,Poison
995,https://bulbapedia.bulbagarden.net/wiki/Iron_Thorns_(Pok%C3%A9mon),Iron Thorns,,Rock,Electric
996,https://bulbapedia.bulbagarden.net/wiki/Frigibax_(Pok%C3%A9mon),Frigibax,,Dragon,Ice
997,https://bulbapedia.bulbagarden.net/wiki/Arctibax_(Pok%C3%A9mon),Arctibax,,Dragon,Ice
998,https://bulbapedia.bulbagarden.net/wiki/Baxcalibur_(Pok%C3%A9mon),Baxcalibur,,Dragon,Ice
999,https://bulbapedia.bulbagarden.net/wiki/Gimmighoul_(Pok%C3%A9mon),Gimmighoul,Chest Form,Ghost,
999,https://bulbapedia.bulbagarden.net/wiki/Gimmighoul_(Pok%C3%A9mon),Gimmighoul,Roaming Form,Ghost,
1000,https://bulbapedia.bulbagarden.net/wiki/Gholdengo_(Pok%C3%A9mon),Gholdengo,,Steel,Ghost
1001,https://bulbapedia.bulbagarden.net/wiki/Wo-Chien_(Pok%C3%A9mon),Wo-Chien,,Dark,Grass
1002,https://bulbapedia.bulbagarden.net/wiki/Chien-Pao_(Pok%C3%A9mon),Chien-Pao,,Dark,Ice
1003,https://bulbapedia.bulbagarden.net/wiki/Ting-Lu_(Pok%C3%A9mon),Ting-Lu,,Dark,Ground
1004,https://bulbapedia.bulbagarden.net/wiki/Chi-Yu_(Pok%C3%A9mon),Chi-Yu,,Dark,Fire
1005,https://bulbapedia.bulbagarden.net/wiki/Roaring_Moon_(Pok%C3%A9mon),Roaring Moon,,Dragon,Dark
1006,https://bulbapedia.bulbagarden.net/wiki/Iron_Valiant_(Pok%C3%A9mon),Iron Valiant,,Fairy,Fighting
1007,https://bulbapedia.bulbagarden.net/wiki/Koraidon_(Pok%C3%A9mon),Koraidon,,Fighting,Dragon
1008,https://bulbapedia.bulbagarden.net/wiki/Miraidon_(Pok%C3%A9mon),Miraidon,,Electric,Dragon
